district,min_similarity,max_similarity,similarity_range,most_similar
CO-05,0.023697224296332423,0.108444760370651,0.08474753607431858,OR-03,OR-01,NE-02,SC-01,KS-03,MN-04,WA-02,AZ-05,FL-04,GA-11,TX-25,CO-04,UT-02,AZ-06,VA-02,NY-25,WA-10,IN-05,TX-21,WA-08,WI-02,NY-20
CO-06,0.04404432391610266,0.10729176375758255,0.06324743984147989,CA-49,MD-03,TX-21,TX-26,VA-02,MN-04,IL-10,TX-31,FL-07,GA-11,CA-07,CO-01,CT-04,NC-04,MN-05,MD-06,NV-03,AZ-05,SC-01,KS-03,CA-28,OR-01
CO-07,0.033869716093514315,0.08897816078303995,0.05510844468952564,TX-12,WA-10,NC-02,OK-01,SC-02,CT-03,CT-01,NV-02,OH-01,TX-08,TN-05,NC-09,KY-03,MA-03,TX-25,AK-00,NC-08,VA-07,GA-11,CA-50,VA-02,NY-25
CT-01,0.04732393774602937,0.10259622979357937,0.05527229204755,CT-03,NC-09,MA-03,CO-07,NC-02,DE-00,MD-06,CA-50,VA-07,NV-02,TX-12,SC-02,TX-08,NJ-01,CT-05,NY-18,VA-01,NV-03,OK-01,WA-10,FL-21,NC-08
CT-02,0.04168341567408661,0.08970409488192746,0.04802067920784085,PA-06,PA-08,NJ-04,RI-02,PA-07,MA-02,WI-01,NJ-03,MD-01,WA-03,MA-09,IL-18,OH-12,AL-06,NY-24,IA-03,WI-05,OH-14,WY-00,NY-20,MA-06,MN-01
CT-03,0.0467360948583136,0.08894507994211807,0.042208985083804475,MA-03,CT-01,NV-02,DE-00,TX-08,NJ-01,CT-05,SC-02,CO-07,RI-01,OH-01,NC-02,TX-12,NC-09,KY-03,OK-01,SC-04,NC-13,VA-07,CO-03,NY-18,NC-03
CT-04,0.035641501290142014,0.12747798547792938,0.09183648418778736,NY-17,MD-03,MD-08,IL-10,MD-06,CO-06,NJ-05,CA-49,VA-01,TX-26,VA-07,NY-04,CA-48,NY-18,NV-03,GA-11,CA-07,NY-03,VA-02,AK-00,MA-05,NJ-07
CT-05,0.04357252942359018,0.09323799912122084,0.04966546969763066,MA-03,NJ-03,CT-03,NY-18,NV-02,AL-05,VA-07,MA-01,RI-02,CO-03,CT-01,FL-16,SC-02,RI-01,OH-01,TX-08,NC-02,FL-01,LA-01,VA-01,MA-02,DE-00
DE-00,0.03751677322584203,0.08828944165630086,0.05077266843045883,NJ-01,TX-08,CT-03,NC-13,GA-03,RI-01,FL-15,NV-02,MO-05,NC-09,CT-01,IN-01,LA-06,SC-04,NC-03,NC-07,NC-08,AR-02,OK-01,IL-03,MA-03,FL-03
FL-01,0.02661729030189356,0.08176773443848144,0.05515044413658788,OH-10,KS-04,CO-03,AL-05,OR-05,MI-12,OH-01,AL-06,NY-25,MI-03,KY-03,SC-02,IL-13,NV-02,SC-04,MA-02,NY-20,NY-26,CA-01,WA-03,MI-06,PA-14
FL-02,0.02609892678163072,0.08826701060489428,0.06216808382326356,IL-17,NC-10,MI-05,VA-06,NC-05,VA-05,SC-03,TX-04,TN-08,PA-15,TN-03,GA-09,OH-13,IL-12,OK-03,TN-07,MA-01,AR-03,PA-04,TN-04,AZ-04,LA-01
FL-03,0.014461738580794394,0.07392501739077806,0.059463278809983665,AR-02,NC-03,SC-04,MO-05,OK-04,RI-01,NC-13,MS-04,NC-07,GA-03,OH-01,LA-01,AL-05,PA-14,LA-06,NY-26,KY-03,OH-09,NC-05,OK-01,NV-02,MA-01
FL-04,0.04526346842667979,0.08496988036437819,0.0397064119376984,WA-02,NY-20,OR-01,SC-01,WA-06,IN-05,OR-03,CO-04,AZ-05,OR-05,NE-02,CA-04,CO-05,MA-08,AL-06,WA-08,WI-02,AZ-08,MI-08,CA-02,AZ-06,KS-03
FL-05,0.0469090993443509,0.13029540571265316,0.08338630636830227,NM-02,NC-01,FL-09,CA-08,TX-27,GA-02,SC-06,CA-10,CA-36,AL-07,CA-22,NV-04,OH-11,CA-09,CA-23,WI-04,MS-02,MI-13,FL-10,CA-20,LA-02,NM-03
FL-06,0.01250797266517217,0.11928798135178666,0.10678000868661448,AZ-04,FL-12,VA-05,FL-08,NC-10,FL-19,FL-13,FL-16,MI-05,FL-02,NC-05,MA-01,TN-08,FL-18,FL-17,NC-07,OR-02,IL-12,IL-17,PA-15,VA-06,NC-06
FL-07,0.05300826235313414,0.11118555157637906,0.05817728922324492,CO-01,VA-02,TX-31,AZ-09,AZ-02,CA-28,NV-03,MN-05,CA-07,CO-06,CA-24,IL-10,TX-21,MN-04,GA-11,WA-10,TX-10,TX-25,MD-06,NC-02,CO-07,SC-01
FL-08,0.05008773409940322,0.12291245621338627,0.07282472211398305,FL-16,FL-12,FL-19,AZ-04,FL-18,FL-13,FL-06,CA-01,OR-02,RI-02,MA-01,OH-10,MI-09,CO-03,AL-05,WA-06,NJ-03,WI-01,CT-05,NY-24,NY-19,VA-05
FL-09,0.02841129906198637,0.11827119308622469,0.08985989402423833,NC-01,CA-36,CA-08,NV-04,TX-27,CA-10,NM-02,FL-05,CA-23,VA-04,TX-14,CA-22,AZ-01,OH-11,GA-02,FL-10,NM-03,TX-05,CA-20,CA-09,VA-03,WI-04
