district,min_similarity,max_similarity,similarity_range,most_similar ⬅
FL-08,0.05428024502523908,0.1310723845819554,0.07679213955671631,MI-02,OH-02,FL-19,CO-04,NC-03,FL-17,NJ-04,OH-15,IN-05,TX-27,NC-10,KS-02,SC-07,SD-00,TX-14,OH-16,WI-08,VA-01,NC-11,KS-04,CA-04,WI-05
FL-09,0.08059466483583143,0.15541692314545422,0.07482225830962279,WA-10,TX-15,MD-06,MO-05,FL-22,GA-02,CA-03,DE-00,CO-07,CA-09,WA-01,IL-08,CT-04,CA-16,MI-09,IL-11,CO-02,CA-24,AZ-09,OR-05,WA-06,CA-36
FL-10,0.1603434438946601,0.32556004054551896,0.16521659665085886,VA-04,CA-26,CA-16,IL-11,CT-04,CA-47,CA-09,CA-52,CA-41,CA-03,IL-10,MD-06,IL-08,MO-05,IN-07,CO-02,HI-01,TX-15,AZ-09,RI-01,CA-24,CA-36
FL-11,0.05309825797519167,0.13569579949283625,0.08259754151764458,AL-03,IN-04,OH-04,MO-06,NC-03,MI-10,TN-03,MS-01,MD-01,SD-00,KS-04,FL-17,FL-19,NC-11,MO-04,IN-08,MO-03,KY-04,CO-04,WV-01,FL-08,IN-06
FL-12,0.07425971316938951,0.2839840224378829,0.2097243092684934,IL-16,VA-06,MS-03,SC-02,SC-04,GA-01,SC-01,TX-17,OH-07,CA-23,GA-11,OH-08,CO-05,TX-26,FL-15,CA-08,AR-01,KY-02,TX-21,NE-01,OR-02,TX-32
FL-13,0.1829794011630818,0.3873490238144406,0.20436962265135877,CA-25,KS-03,FL-27,FL-15,CA-31,NC-09,VA-10,FL-07,NJ-05,CA-49,NV-03,NJ-07,TX-32,CA-10,NY-22,MN-02,MN-03,MI-08,CA-21,TX-21,GA-01,IA-03
FL-14,0.07173133903671383,0.30783333152860504,0.2361019924918912,IL-03,IN-01,TX-28,AZ-03,VT-00,MA-04,MA-08,MS-02,FL-05,CT-03,VA-11,WI-03,VA-03,OH-09,OH-13,TN-05,CT-01,TX-16,KY-03,MI-05,MD-02,MI-12
FL-15,0.10997977655005484,0.31265464173749286,0.20267486518743802,GA-01,NC-09,SC-01,TX-21,SC-02,KS-03,TX-32,TX-17,CA-08,FL-12,VA-06,FL-13,IL-16,CO-05,FL-03,AR-04,CA-25,OH-07,AK-00,WA-05,TX-22,AZ-06
FL-16,0.05131763829328078,0.10742674248063183,0.05610910418735105,VA-05,MI-03,NC-08,KY-06,FL-06,VA-07,VA-01,OH-01,NC-02,NC-07,TX-06,NC-05,NC-06,NC-13,VA-02,WA-05,OH-14,IL-13,MI-06,CA-42,IL-14,CO-03
FL-17,0.05523576739758398,0.1365198886609566,0.08128412126337262,NC-11,NC-10,SD-00,FL-08,TX-27,IN-08,IA-04,TX-14,FL-19,SC-07,FL-11,IN-02,NC-03,CO-04,MI-04,KS-02,MI-02,MN-06,AL-03,OH-02,KS-04,OH-04
FL-18,0.17333034933328906,0.2726146272671369,0.09928427793384786,NE-02,MN-01,AZ-02,MN-08,TX-23,IA-01,NH-02,AZ-01,MI-01,IL-12,ME-02,NH-01,IA-03,NJ-03,AR-02,MI-07,NC-13,IA-02,MI-11,GA-12,MI-08,OR-05
FL-19,0.05378154888063387,0.13765436789292235,0.08387281901228848,NC-03,FL-08,CO-04,TX-27,MI-02,AZ-05,WI-05,FL-17,NC-11,NE-01,OH-02,FL-11,SD-00,NC-10,AL-03,NJ-04,KS-04,TX-14,CA-50,IN-05,OH-15,MD-01
FL-20,0.0523169696417902,0.25300193242839075,0.20068496278660056,OH-11,TX-30,TX-09,IL-04,MI-14,MI-13,GA-05,CA-12,NJ-08,MO-01,WA-07,CA-14,GA-04,TN-09,NJ-10,IL-07,CA-28,IL-02,NY-05,MD-04,OR-03,MD-07
FL-21,0.12493759442217538,0.42804423398756347,0.3031066395653881,TX-20,VA-03,MA-08,VT-00,FL-14,TX-28,MA-05,GA-13,TX-29,IL-03,IN-01,MS-02,NC-12,AL-07,SC-06,NC-04,NC-01,CA-35,OH-09,AZ-07,OH-13,NY-26
FL-22,0.07968669901558227,0.1459619128403023,0.06627521382472003,IL-08,CA-03,FL-09,CA-09,WA-10,AZ-09,TX-15,WA-01,CO-07,GA-02,CT-04,IL-11,WA-06,MO-05,CO-02,CA-26,MD-06,CA-36,CA-16,CA-52,DE-00,TX-34
FL-23,0.11242395207428006,0.1752404490978039,0.06281649702352383,TX-34,NJ-01,OR-01,MN-04,IN-07,CT-01,MD-08,MD-02,CO-02,TN-05,WA-02,ME-01,IL-08,MD-03,TX-15,DE-00,FL-05,IL-11,NJ-06,GA-02,FL-22,NM-03
FL-24,0.5973091661777844,0.8284170839619376,0.23110791778415318,CA-40,CA-29,CA-34,CA-17,NY-07,NY-12,NY-14,NY-05,CA-35,NY-10,NY-13,NY-09,MO-01,NY-08,NY-16,MD-04,MD-07,TX-09,MI-14,OH-11,TN-09,TX-30
FL-25,0.23440371957373032,0.4393131357585385,0.20490941618480815,TX-03,AZ-08,GA-10,TX-05,GA-08,AL-01,OK-01,FL-04,CA-23,GA-03,CA-08,MS-03,TX-17,CA-50,SC-05,SC-01,CA-22,TX-02,OH-12,TX-21,NV-02,TX-22
FL-26,0.13980329037615669,0.27349508222269736,0.13369179184654068,CO-06,AZ-02,CA-21,CA-07,TX-23,NV-04,CA-10,CA-24,IA-01,VA-10,IL-10,NH-02,IA-03,MN-03,NY-24,NH-01,WA-01,MN-02,NE-02,MI-11,NJ-03,NJ-07
FL-27,0.24377541918741527,0.40347147513795817,0.1596960559505429,FL-13,KS-03,CA-25,TX-32,FL-15,VA-10,CA-21,MN-03,NC-09,CA-39,FL-07,CA-49,WA-08,CA-31,IL-06,NJ-07,CA-48,TX-21,CA-45,GA-01,TX-07,NJ-11
GA-01,0.09023287233597296,0.2768132944784264,0.18658042214245343,SC-02,SC-01,FL-15,TX-17,TX-21,NC-09,FL-12,VA-06,CA-08,IL-16,SC-04,MS-03,CO-05,TX-32,OH-07,GA-11,AR-04,KS-03,AR-01,CA-23,FL-03,TX-26
GA-02,0.09063787839529346,0.15819288858858355,0.06755501019329009,MI-09,NJ-06,TX-15,KY-03,DE-00,WA-06,FL-09,MO-05,TN-05,TX-34,NM-03,FL-22,WA-10,WA-02,IN-07,CO-07,CO-02,CA-03,OR-01,ME-01,RI-02,IL-11
GA-03,0.0672436149385204,0.36011720140809717,0.2928735864695768,AL-01,GA-08,GA-10,OK-01,FL-04,TX-05,TX-03,AZ-08,GA-14,TX-04,CA-23,TX-19,TX-08,OH-08,TN-02,TX-26,MS-03,IL-18,GA-11,TN-06,AL-04,FL-01
GA-04,0.08155127413167748,0.23140609934161202,0.14985482520993454,TX-33,CA-28,CA-05,WI-04,CA-20,OR-03,TX-09,TX-30,MD-07,MD-04,MO-01,TX-18,SC-06,NJ-08,CA-14,OH-11,MI-14,FL-20,CA-06,IL-01,TN-09,CA-15
GA-05,0.09424152481788484,0.3082495341642871,0.21400800934640224,CA-12,IL-07,NJ-10,IL-04,OH-11,FL-20,TX-09,CA-13,TX-30,MI-13,NY-05,MI-14,WA-07,NY-07,NY-09,CA-14,NY-08,CA-37,MO-01,NJ-08,MA-07,TN-09
GA-06,0.06148780366869519,0.16209413931416528,0.10060633564547009,GA-07,TX-22,AZ-06,TX-24,TX-02,TX-10,MO-02,CA-48,TX-07,IL-14,TX-31,CA-45,IN-05,CA-42,TX-06,NJ-11,OH-01,IL-06,VA-07,VA-01,CA-50,TX-25
GA-07,0.06148780366869519,0.13713723053933966,0.07564942687064447,GA-06,AZ-06,TX-22,TX-24,TX-10,MO-02,CA-42,TX-31,TX-06,TX-02,IL-14,IN-05,TX-25,VA-01,VA-07,TX-07,OK-05,CA-48,OH-01,CA-04,FL-03,WA-05
GA-08,0.02070959922354847,0.3768995854335741,0.3561899862100256,AL-01,GA-10,GA-03,OK-01,TX-05,FL-04,TX-03,AZ-08,CA-23,GA-14,FL-25,MS-03,OH-08,TX-04,IL-18,TX-26,TN-02,TX-19,GA-11,TX-08,SC-04,TX-12
GA-09,0.07741734301821526,0.3910677434920963,0.31365040047388104,KY-05,TN-01,NE-03,TX-36,OK-03,TN-06,TX-11,IL-15,TX-19,TX-04,TX-13,TX-08,AL-04,TX-01,MO-08,AL-06,KS-01,GA-14,TN-02,KY-01,TN-07,KY-02
GA-10,0.04460044842823894,0.38624799190416514,0.3416475434759262,GA-08,AL-01,OK-01,GA-03,TX-05,FL-04,TX-03,AZ-08,CA-23,FL-25,MS-03,TX-26,GA-14,OH-08,IL-18,GA-11,TX-04,TN-02,SC-04,TX-12,FL-01,TX-19
GA-11,0.08355887146198183,0.26980433882723237,0.18624546736525055,TX-26,SC-04,MS-03,CA-23,OH-08,VA-06,KY-02,TX-17,SC-02,FL-12,AR-01,KS-01,SC-01,VA-09,CO-05,TX-12,IL-16,GA-01,IL-18,IL-15,OH-07,MD-01
GA-12,0.10241691754783482,0.17185470607463735,0.06943778852680253,KY-06,NC-07,IN-02,MI-01,SC-07,MI-03,FL-16,WI-07,AR-02,MT-00,IL-12,MI-07,TX-14,NC-05,MN-06,OH-16,IL-13,NC-06,MI-06,CA-01,NC-10,NC-02
GA-13,0.0973929219707469,0.35490623409571154,0.25751331212496464,TX-29,AL-07,AZ-07,MA-05,VA-03,OR-03,CA-28,SC-06,TX-33,CA-20,NY-16,CA-05,WI-04,TX-20,GA-04,NC-12,HI-02,TX-30,NJ-08,FL-21,TX-09,NC-01
GA-14,0.07430398710701873,0.3569627273960126,0.28265874028899385,TX-04,AL-04,TX-08,TX-19,TX-11,GA-03,KY-05,TX-13,NE-03,TN-01,OK-03,AL-01,TN-06,FL-04,GA-08,OK-01,GA-09,TX-36,TX-01,GA-10,TX-05,AL-06
HI-01,0.21937266238070785,0.3171218141345688,0.09774915175386095,NV-01,CA-38,CA-53,CA-27,CA-41,RI-01,CA-47,MD-05,NJ-12,TX-35,OH-03,MD-03,MD-08,IN-07,MI-12,MD-02,MA-03,IL-05,WI-02,WA-02,CT-01,FL-10
HI-02,0.19473099393779097,0.29504603878039104,0.10031504484260007,CA-02,CA-06,CA-05,OR-03,NC-01,CA-28,SC-06,NJ-09,NJ-08,WA-09,TX-33,MD-07,MN-05,NC-04,CA-51,CA-20,NC-12,TX-18,CO-01,CA-14,TN-09,MA-05
IA-01,0.1365470614843103,0.22536390571695378,0.08881684423264347,ME-02,IA-02,CA-10,MN-08,TX-23,AZ-02,NV-04,NH-02,IA-03,MN-01,IL-12,CO-06,NH-01,NE-02,NJ-03,CA-07,IL-13,MN-02,AZ-01,FL-26,MI-11,FL-18
IA-02,0.10547369340266786,0.2191115469344325,0.11363785353176463,NH-02,AZ-01,CT-05,NV-04,OR-05,IL-17,MN-08,MN-01,IA-01,OR-04,TX-23,NH-01,CA-07,WA-10,NE-02,CO-07,FL-09,CA-03,CA-10,WA-01,NJ-05,MD-06
IA-03,0.08038784112040834,0.17031798202186418,0.08993014090145585,MI-11,NJ-03,MI-08,MI-06,IL-13,NJ-07,MN-02,VA-02,NC-13,CO-06,CO-03,IL-12,MI-07,NJ-02,CA-10,MI-03,AZ-02,NJ-11,AR-02,VA-07,VA-05,NC-02
IA-04,0.08266994617150779,0.1475900741919997,0.06492012802049192,IN-02,WI-07,NC-10,FL-17,SC-07,CA-01,NC-11,TX-14,NC-07,WI-08,SD-00,MN-06,FL-06,IN-09,TX-27,NC-05,MT-00,KY-06,OH-16,NC-08,IN-08,KS-02
ID-01,0.09208987457913062,0.17156539569505266,0.07947552111592204,WV-01,TN-03,KY-04,IN-04,AL-03,MO-03,MO-07,IN-06,MO-06,MO-04,AZ-04,SC-03,FL-11,MS-01,FL-01,OK-04,TN-04,MD-01,OH-04,MS-04,AL-05,KS-04
ID-02,0.13288130041506963,0.20181404807396341,0.06893274765889379,KS-04,CO-04,UT-02,IN-04,TN-03,ID-01,FL-19,WI-05,AZ-05,MO-06,KS-02,AL-03,MI-02,FL-11,FL-08,FL-17,SD-00,NC-11,MD-01,CA-04,IN-08,NC-03
IL-01,0.06736323181083284,0.23363508137692,0.16627184956608715,TX-18,MD-07,MD-04,MN-05,MO-01,TN-09,NJ-08,CA-51,CA-06,WA-09,CA-02,IL-02,CA-14,CA-18,CA-11,MI-14,WI-04,CO-01,TX-33,VA-08,GA-04,CA-20
IL-02,0.1020655181733773,0.2624740231194318,0.1604085049460545,TN-09,NJ-08,MO-01,CA-14,MI-14,TX-18,IL-01,MD-07,MD-04,MI-13,WA-07,NY-12,MN-05,TX-30,CA-02,FL-20,CA-43,TX-09,CA-28,OH-11,CA-06,OR-03
IL-03,0.07173133903671383,0.30800249187303663,0.2362711528363228,FL-14,TX-28,IN-01,MA-04,MA-08,VT-00,MS-02,CT-03,OH-13,FL-05,WI-03,OH-09,AZ-03,TN-05,KY-03,MI-05,VA-03,CT-01,TX-16,MD-02,MA-03,MI-12
IL-04,0.08972775664475285,0.28602769151342666,0.1962999348686738,OH-11,FL-20,TX-30,TX-09,GA-05,CA-12,MI-14,MI-13,IL-07,WA-07,MO-01,NJ-10,NJ-08,GA-04,CA-14,NY-05,TN-09,CA-28,NY-12,MD-04,IL-02,TX-18
IL-05,0.06143915689525696,0.2075588832114877,0.1461197263162307,CO-01,VA-08,CA-11,IL-09,CA-18,CA-51,WA-09,OH-03,WI-02,CA-38,MD-05,TX-35,NC-01,NC-04,CA-27,CA-06,NJ-12,NJ-09,MN-05,CA-02,NC-12,CA-53
IL-06,0.045100776046538255,0.19832470849594114,0.15322393244940288,CA-45,CA-39,CA-48,WA-08,MN-03,IL-14,NJ-11,TX-07,NJ-07,OH-01,GA-06,VA-07,GA-07,VA-02,TX-24,WA-03,NJ-02,MO-02,VA-10,NM-02,TX-10,CA-42
IL-07,0.08946717449713054,0.3066422182283451,0.21717504373121455,CA-12,NJ-10,GA-05,CA-13,NY-05,IL-04,MI-13,FL-20,OH-11,MI-14,WA-07,CA-37,NY-07,TX-09,TX-30,NY-08,NY-13,NY-09,NY-15,MO-01,IL-02,MA-07
IL-08,0.06104531104024287,0.1542328110357845,0.09318749999554164,CA-09,IL-11,CA-16,FL-22,CA-26,CO-02,CT-04,WA-01,CA-52,CA-03,TX-15,WA-10,CA-24,CO-07,AZ-09,MD-06,FL-09,MO-05,TX-34,IN-07,CA-47,WA-02
IL-09,0.10675289223248245,0.2031203091766059,0.09636741694412344,IL-05,WI-02,OH-03,CO-01,CA-27,CA-11,VA-08,TX-35,CA-38,CA-18,NJ-12,MD-05,CA-51,NC-04,CA-53,MD-08,WA-09,NC-01,MD-03,NJ-09,NC-12,MN-04
IL-10,0.12069121757609377,0.2570744250212377,0.1363832074451439,CA-24,CA-52,CA-16,CA-09,IL-08,WA-01,CA-26,IL-11,CA-07,CT-04,VA-04,MD-06,CA-03,CO-02,FL-26,FL-22,CO-07,FL-09,WA-10,TX-15,CA-47,AZ-09
IL-11,0.0620350707261626,0.1477874487228195,0.08575237799665689,CT-04,CA-16,IL-08,CA-26,CA-09,CO-02,TX-15,IN-07,MO-05,CA-47,FL-22,MD-06,CA-41,CA-03,TX-34,WA-10,WA-02,CA-52,FL-09,WA-01,AZ-09,OR-01
IL-12,0.10647692238227022,0.18101763726222922,0.074540714879959,MI-07,MI-01,ME-02,IL-13,MI-11,IA-03,NJ-03,CO-03,MI-06,GA-12,MI-03,NC-13,MT-00,NY-01,FL-16,NC-07,AR-02,VA-05,KY-06,MI-08,NY-11,WI-07
IL-13,0.06775632811774847,0.15055002490866623,0.08279369679091776,VA-02,NJ-03,MI-03,MI-06,FL-16,MI-11,VA-05,IA-03,WA-03,NC-13,OH-01,MI-08,NJ-02,VA-07,NJ-11,CO-03,NC-02,KY-06,IL-12,WA-08,OH-14,NJ-07
IL-14,0.060711160423763975,0.12386403836465205,0.06315287794088809,OH-01,CA-48,VA-07,NJ-11,CA-42,CA-45,MO-02,VA-05,GA-07,WA-03,NM-02,FL-16,VA-01,TX-10,IL-06,WA-08,TX-24,TX-06,WA-05,OH-14,GA-06,TX-07
IL-15,0.13970709090808525,0.28545934036216086,0.1457522494540756,KY-02,NE-03,TX-36,OH-08,KS-01,TN-06,VA-09,TN-07,TN-02,MO-08,TX-26,TN-01,GA-11,SC-04,KY-01,KY-05,OK-03,AZ-04,TX-01,OK-04,GA-09,FL-01
IL-16,0.07425971316938951,0.2908531781672671,0.21659346499787757,FL-12,OH-07,VA-06,SC-04,SC-02,MS-03,GA-01,SC-01,TX-17,CO-05,GA-11,CA-23,OH-08,TX-26,AR-01,FL-15,KY-02,NE-01,TX-21,TX-32,CA-08,OR-02
IL-17,0.14020246074873288,0.20627485304806303,0.06607239229933015,WA-10,CA-36,OR-04,CA-03,IA-02,CT-05,CO-07,OR-05,MO-05,MI-09,GA-02,FL-22,FL-09,NH-02,WA-06,AZ-09,MD-06,RI-02,WA-01,CT-02,TX-15,DE-00
IL-18,0.10782812712831483,0.19686797606517936,0.08903984893686454,TX-12,OR-02,MD-01,NE-01,MO-06,TN-08,WI-05,OK-04,TN-02,SC-03,IN-03,AL-05,TN-07,MS-01,MO-04,KY-04,MO-03,AZ-04,FL-01,NC-03,MI-10,FL-11
IN-01,0.11916901993597158,0.2792296014259592,0.16006058148998764,FL-14,IL-03,TX-28,CT-03,MA-04,MS-02,VT-00,OH-13,FL-05,WI-03,MI-05,OH-09,AZ-03,CT-01,MA-08,NY-17,TN-05,MD-02,KY-03,NJ-01,MI-09,CT-02
IN-02,0.0747693453227993,0.13672902032853151,0.06195967500573221,NC-07,IA-04,TX-14,SC-07,KY-06,NC-10,MT-00,CA-01,WI-07,MN-06,NC-05,FL-17,KS-02,IN-09,TX-27,GA-12,NC-08,MI-01,NC-11,OH-16,FL-06,WI-08
IN-03,0.0883100786999989,0.1693613887519821,0.08105131005198318,TN-08,MO-03,MO-04,SC-03,OK-04,MO-06,MS-01,IN-06,TN-07,KY-04,TX-12,AZ-04,MD-01,TN-03,MS-04,IN-04,MO-07,IL-18,FL-01,TN-02,FL-11,WV-01
IN-04,0.05503980377872,0.1366646625869321,0.0816248588082121,FL-11,AL-03,TN-03,MO-06,MS-01,KS-04,MO-04,OH-04,MD-01,MO-03,KY-04,WV-01,ID-01,IN-06,SD-00,MI-10,IN-08,AL-05,NC-03,CO-04,NC-11,FL-17
IN-05,0.07005494272355092,0.12117910298397164,0.051124160260420715,MO-02,TX-31,VA-01,MI-02,AZ-06,NJ-04,OH-02,NV-02,TX-10,FL-08,TX-02,OK-05,TX-06,TX-25,NM-02,GA-07,CA-42,OH-14,OH-15,OH-12,CA-50,CA-04
IN-06,0.05926934283421743,0.15884243765442532,0.0995730948202079,MO-03,MO-04,KY-04,MS-01,WV-01,IN-03,TN-03,MO-06,SC-03,IN-04,OH-04,MO-07,AL-03,FL-11,AZ-04,OK-04,ID-01,TN-08,MS-04,MD-01,TN-07,OK-02
IN-07,0.08222545226388242,0.14996849669180523,0.06774304442792281,NJ-01,TX-34,CT-01,CA-41,WA-02,CO-02,MD-02,NJ-06,IL-11,TX-15,OR-01,RI-01,MD-03,MO-05,CA-47,FL-23,MD-08,NV-01,CT-04,IL-08,NM-03,GA-02
IN-08,0.08807210114446005,0.15946062209837264,0.07138852095391258,NC-11,FL-17,SD-00,TN-03,IN-04,FL-11,OH-04,MN-06,NC-10,AL-03,TN-04,IA-04,WV-01,CO-04,OH-06,TX-27,ND-00,IN-02,FL-08,KS-04,MS-01,FL-19
IN-09,0.11872396556719285,0.17343222018990587,0.05470825462271302,CA-01,IN-02,MT-00,NC-05,IA-04,TX-27,TX-14,FL-06,FL-17,NC-08,NC-10,AL-02,NC-07,TX-25,FL-03,NC-11,SC-07,SD-00,OK-05,TX-06,WI-07,KY-06
KS-01,0.14406743212815298,0.27589838935738636,0.13183095722923338,KY-02,IL-15,TN-06,OH-08,TX-36,VA-09,NE-03,TX-26,GA-11,TN-07,SC-04,WY-00,AR-01,FL-01,TN-02,OK-04,AZ-04,MS-04,MO-07,MO-08,TN-08,TX-12
KS-02,0.07537313845130768,0.1351496947832291,0.05977655633192143,SC-07,MI-04,CA-04,MI-02,WI-06,OK-05,FL-08,VA-01,NC-10,TX-25,WI-07,IN-02,OH-02,FL-17,TX-14,KY-06,AR-02,TX-06,OH-16,MI-03,CA-01,MN-06
KS-03,0.170902431960461,0.3089459600803998,0.1380435281199388,CA-25,TX-32,TX-21,FL-15,NC-09,FL-13,SC-01,GA-01,FL-27,CA-08,SC-02,TX-17,AK-00,NY-22,TX-07,NJ-07,MI-08,CA-48,TX-24,OH-01,NJ-11,TX-10
KS-04,0.09280452575171111,0.15768700009829603,0.06488247434658492,IN-04,CO-04,FL-11,MD-01,MO-06,FL-19,WI-05,FL-08,AL-03,TN-03,ID-02,AZ-05,FL-17,NC-03,MI-10,SD-00,MI-02,MS-01,NC-11,TX-27,IN-08,MO-04
KY-01,0.09720324068671779,0.1976597202264538,0.10045647953973602,AZ-04,TX-01,SC-03,TN-07,MO-08,OK-04,OK-02,AL-06,FL-01,MO-07,MS-04,MO-03,TN-08,IN-06,KY-04,TN-02,IN-03,MO-04,WV-01,TX-12,OK-03,ID-01
KY-02,0.09517127323935515,0.2616056407075352,0.16643436746818008,OH-08,VA-09,IL-15,KS-01,SC-04,GA-11,TX-26,AR-01,MS-03,VA-06,TN-06,CA-23,OH-07,TX-36,TN-07,NE-03,TN-02,FL-01,FL-12,TX-12,AZ-04,OK-04
KY-03,0.042873126781236746,0.17448434027155563,0.13161121349031887,TN-05,WA-06,NM-03,NJ-06,GA-02,TX-34,MI-09,WA-02,OR-01,MA-03,NM-01,MI-05,CT-03,DE-00,MD-02,TX-15,ME-01,RI-02,FL-22,CT-01,FL-05,CO-02
KY-04,0.07342026287068172,0.14580943042204098,0.07238916755135925,SC-03,MS-01,MO-03,IN-06,MO-04,MO-06,TN-03,WV-01,AL-03,ID-01,IN-04,IN-03,AZ-04,OK-04,MD-01,FL-11,OH-04,TN-08,TX-12,AL-05,MO-07,TN-07
KY-05,0.07741734301821526,0.3730200061658892,0.2956026631476739,GA-09,NE-03,TN-01,TX-36,OK-03,TN-06,TX-11,AL-04,TX-04,IL-15,TX-19,GA-14,TX-08,TX-01,MO-08,TX-13,KS-01,AL-06,KY-01,TN-02,TN-07,KY-02
KY-06,0.05775106059632146,0.11976896509530334,0.06201790449898188,NC-07,FL-16,TX-14,SC-07,MI-03,CA-01,NC-05,IN-02,NC-08,VA-01,WI-07,TX-06,GA-12,CA-04,FL-06,VA-05,NC-06,MT-00,OH-16,WA-05,WI-08,TX-25
MA-01,0.14211535807223644,0.5245964023060967,0.3824810442338603,MA-02,HI-02,MA-05,NY-26,TX-29,MA-08,AL-07,NY-06,OR-03,NY-16,AZ-07,TX-20,GA-13,NY-14,SC-06,CA-05,CA-35,VT-00,FL-21,NY-10,CA-28,VA-03
MA-02,0.14211535807223644,0.5548879526535064,0.41277259458127,MA-01,HI-02,MA-05,NY-26,MA-08,TX-29,AL-07,OR-03,AZ-07,NY-06,TX-20,CA-35,CA-05,NY-16,GA-13,CA-28,SC-06,FL-21,VT-00,NY-14,TX-28,CA-02
MA-03,0.11822979742856708,0.1761334153418936,0.05790361791332653,MD-02,WA-02,TN-05,NJ-06,MD-03,KY-03,TX-34,CT-03,OR-01,CT-01,NM-01,TX-35,MI-12,NV-01,CA-41,FL-05,NM-03,CA-53,IN-07,MD-08,MD-05,MN-04
MA-04,0.1349475499962856,0.2733864412329186,0.138438891236633,TX-28,MS-02,MA-08,IL-03,IN-01,TX-16,CA-33,CT-03,FL-14,MA-03,FL-05,NY-06,OH-09,VT-00,MD-03,CT-01,MD-05,MI-12,MD-02,CA-30,NY-26,NJ-09
MA-05,0.12017080032187533,0.3249837534400758,0.20481295311820047,TX-29,AZ-07,NY-16,GA-13,CA-35,AL-07,CA-17,OR-03,TX-20,NY-10,CA-05,CA-28,CA-20,TX-33,HI-02,SC-06,VA-03,WI-04,MA-08,NY-14,CA-15,CA-19
MA-06,0.17611041990751147,0.31991697360409,0.14380655369657852,NY-04,NY-17,AZ-03,MA-09,MD-06,TX-15,NY-25,MO-05,FL-09,DE-00,IN-01,NY-03,OR-01,CT-01,CT-04,CO-02,VA-11,MA-04,CT-02,NJ-01,CO-07,MI-09
MA-07,0.161618079898259,0.37625526076056404,0.21463718086230504,NY-08,NY-09,NY-07,NY-05,NY-13,NJ-10,CA-13,NY-15,CA-12,GA-05,IL-07,CA-37,MI-13,NY-14,WA-07,FL-20,CA-34,NY-12,TX-30,TX-09,MI-14,OH-11
MA-08,0.13786832599440677,0.2877479240802617,0.1498795980858549,TX-28,MS-02,VT-00,MA-04,TX-16,IL-03,VA-03,SC-06,FL-14,NY-06,NC-01,IN-01,NJ-09,OH-09,TX-20,NY-26,NC-04,MI-12,NC-12,CT-03,CA-15,MD-05
MA-09,0.13652349614626785,0.210029140835266,0.07350564468899815,NY-25,TX-15,CT-02,CO-07,MO-05,RI-02,MD-06,MI-09,CO-02,NY-03,DE-00,FL-09,WA-10,CT-05,GA-02,OR-04,CA-03,NY-20,CT-04,OR-01,OR-05,FL-22
MD-01,0.06224275058189513,0.13574930939050855,0.07350655880861343,MO-06,MS-01,WI-05,IN-04,FL-11,MO-04,NE-01,KS-04,NC-03,TX-12,AL-03,MO-03,AL-05,MI-10,KY-04,IL-18,OH-04,OR-02,TN-08,CO-04,IN-03,TN-03
MD-02,0.05273205856023449,0.1419939787455793,0.08926192018534482,CT-01,FL-05,NJ-01,MD-03,TX-34,MI-12,NV-01,TX-35,NJ-12,MN-04,CT-03,NJ-06,WA-02,MD-08,IN-07,MA-03,OR-01,MD-05,TN-05,RI-01,CA-41,FL-23
MD-03,0.06856620887871812,0.15638014579862758,0.08781393691990946,MD-08,MD-02,NJ-12,TX-35,CA-53,CT-01,NJ-01,CA-27,NV-01,CA-41,FL-05,MN-04,TX-34,WA-02,IN-07,MA-03,MD-05,CA-47,OR-01,MI-12,FL-23,RI-01
MD-04,0.03710168459787239,0.21619014778661869,0.1790884631887463,MD-07,TX-18,MO-01,IL-01,TN-09,MN-05,NJ-08,CA-14,MI-14,IL-02,CA-51,CA-06,GA-04,WI-04,CA-02,WA-09,CA-18,NY-12,TX-33,TX-30,MI-13,CA-28
MD-05,0.0828110499873053,0.1796205305637416,0.0968094805764363,NJ-12,MI-12,OH-03,WI-02,NJ-09,TX-35,CA-38,NV-01,OH-09,FL-05,CA-27,MD-03,MD-02,CA-53,MD-08,NC-01,IL-09,IL-05,CO-01,CT-01,MA-03,NC-04
MD-06,0.08289396841749103,0.1606109429646685,0.07771697454717746,MO-05,TX-15,FL-09,CA-09,CA-03,CO-07,WA-10,CA-16,CT-04,WA-01,IL-11,CA-26,IL-08,CA-24,FL-22,CO-02,CA-52,AZ-09,CA-36,GA-02,CT-05,MA-09
MD-07,0.03710168459787239,0.20913076053034377,0.17202907593247138,MD-04,TX-18,IL-01,MO-01,TN-09,MN-05,NJ-08,CA-14,CA-06,MI-14,CA-51,CA-02,IL-02,WA-09,GA-04,CA-18,WI-04,TX-33,CA-28,CA-11,OR-03,NY-12
MD-08,0.06856620887871812,0.1634531278379218,0.09488691895920368,MD-03,TX-35,MN-04,NJ-12,CA-53,CA-27,MD-02,NV-01,NJ-01,CT-01,CA-41,CA-47,IN-07,FL-23,FL-05,TX-34,WA-02,MD-05,RI-01,OR-01,IL-09,MI-12
ME-01,0.08815426818935086,0.1864511464164272,0.09829687822707635,DE-00,MI-09,OR-01,TN-05,WA-06,NM-03,FL-23,GA-02,KY-03,TX-34,TX-15,CT-01,FL-09,NJ-06,CO-02,MI-05,CT-02,MO-05,FL-22,IN-07,NJ-01,WA-02
